Tweet Text,Account,Timestamp,Latitude,Longitude
RT @LizzieDemuren: It's STILL relevant. #BlackLivesMatter #WalterScott http://t.co/WEFZwjsH5E,inesxnavy,08/04/2015 13:50,0,0
#WalterScott #news Walter Scott's brother reacts to video of cop shooting - CNN  http://t.co/RHf2ItNBLx,pierretreyy,08/04/2015 13:50,0,0
"RT @Delo_Taylor: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:/?",murz_,08/04/2015 13:50,0,0
RT @ProfessorCrunk: Let us be clear that Black folks having to watch other Black folks be murdered police seemingly every week is traumatic?,kentuckyviews,08/04/2015 13:50,0,0
RT @StoneTaylorr: Rest in peace #WalterScott,caylinallen,08/04/2015 13:50,0,0
"RT @ayyyybrian: Don't let this go unnoticed. He was unarmed. No reason for that cop to shoot him in the back.

#WalterScott http://t.co/Rp?",ogstank_,08/04/2015 13:50,0,0
I must've watchd the video 20x &amp; if u look closely u c #WalterScott running w/ the taser cords still in him.There was no reason 2 shoot him.,Arteest1,08/04/2015 13:50,0,0
"RT @NBCNews: What we know about cop Michael Slager, charged with shooting murder of #WalterScott http://t.co/4LxMEdH04R http://t.co/5OXrFQF?",cnnworldpress,08/04/2015 13:50,0,0
RT @stopbeingfamous: I'm thoroughly surprised this officer was charged with anything. #WalterScott,feministprowess,08/04/2015 13:50,0,0
"RT @Russian_Starr: Black people serve in the U.S. Army to fight a ""foreign enemy,"" only to be killed by cops sworn to protect them. #Walter?",maiyah_mustache,08/04/2015 13:50,0,0
RT @NarinderSingh: Mayor says it was ?a bad decision.? Sleeping late is a bad decision. Shooting an unarmed man is an execution. #WalterSco?,Dj_NiceWatch,08/04/2015 13:50,0,0
"RT @TheObamaDiary: While the media scramble for mugshots of #WalterScott, this is him.

Rest in peace.

http://t.co/XiDGjxFord http://t.co?",Phaze_El,08/04/2015 13:50,0,0
"RT @KathrynBruscoBk: While the media scrambles for mugshots of #WalterScott, this is him. R.I.P. http://t.co/b61VPQXMY5 via @TheObamaDiary ?",LivvLivXx,08/04/2015 13:50,0,0
9-months old pregnant model still has abs - Can You Believe that? #WalterScott #RuinADrink #YungLa... http://t.co/jZN5WAO2Pf,EODawards,08/04/2015 13:50,0,0
"RT @Bipartisanism: BREAKING:
Bond has been denied for the officer who gunned down. #WalterScott http://t.co/aSeXhFvF98",normamarcio,08/04/2015 13:50,0,0
RT @NBCNews: White cop Michael Slager charged with shooting murder of black man #WalterScott http://t.co/H33h5qWZ3y http://t.co/Z7G3gEU5OD,carmenchalet,08/04/2015 13:50,0,0
"RT @ayyyybrian: Don't let this go unnoticed. He was unarmed. No reason for that cop to shoot him in the back.

#WalterScott http://t.co/Rp?",SqueezyMac_,08/04/2015 13:50,0,0
#WalterScott just one of many. This should open many eyes and make people realise that the police aren't doing their job.,Rxllx,08/04/2015 13:50,0,0
RT @HuffingtonPost: Video shows officer Michael Slager shooting unarmed black man #WalterScott in the back in South Carolina http://t.co/qG?,Mbusih,08/04/2015 13:50,0,0
Black males being shot down one by one. It's about time for something to change #WalterScott #BlackLivesMatter,901landon,08/04/2015 13:50,0,0
RT @andreagrimes: Murderous white cop gets the service bio. Murdered black man gets the rap sheet. In the NY Times. #walterscott http://t.c?,tyrRANAsaurous,08/04/2015 13:50,0,0
"#HandsUpDontFuckinShoot 💯
#WalterScott",Drea_Beatz,08/04/2015 13:50,0,0
RT @docrocktex26: Add a broken tail light &amp; history of evading child support payments to the list of crimes punishable by death if you're B?,The_Separatist,08/04/2015 13:50,0,0
"RT @GodfreyElfwick: #INeedFeminismBecause
people like #WalterScott are being murdered by police simply for standing up for women's rights.",NorBdelta,08/04/2015 13:50,0,0
RT @nycjim: Powerful front pages from @postandcourier &amp; @nytimes. #WalterScott http://t.co/N5qphvOvxE,Kiratiana,08/04/2015 13:50,0,0
"RT @Anonionaire: At what point did this man become ""life threatening"" ? ?  #WalterScott http://t.co/FLoHyPb7Ku",BrattLia,08/04/2015 13:50,0,0
"RT @Bipartisanism: How to survive a police encounter:
 #WalterScott http://t.co/yR83s6tgqi",jasonbaptiste,08/04/2015 13:50,0,0
"RT @NBCNews: What we know about cop Michael Slager, charged with shooting murder of #WalterScott http://t.co/4LxMEdH04R http://t.co/5OXrFQF?",APropertyInvest,08/04/2015 13:50,0,0
Listening to #2gg this morning on #walterscott case. Thank you @SenatorTimScott for your leadership on @Mix96Live.,amazechristianl,08/04/2015 13:50,0,0
RT @NBCNews: White cop Michael Slager charged with shooting murder of black man #WalterScott http://t.co/H33h5qWZ3y http://t.co/Z7G3gEU5OD,rsage88,08/04/2015 13:50,0,0
"RT @FierceFemtivist: Run towards them..they shoot, Stand still...they shoot, hands up..they shoot, run away..they shoot. You're black..THEY?",TamTamsWorld,08/04/2015 13:50,0,0
Such a sad [recurring] tragedy of black people being executed by white police. This is happening at such a rapid pace. #WalterScott,Falawoods,08/04/2015 13:50,0,0
"RT @OutFrontCNN: He shoots the man 8 times and then says ""put your hands behind your back? - @donlemon on #WalterScott shooting http://t.co?",salovato26,08/04/2015 13:50,0,0
9-months old pregnant model still has abs - Can You Believe that? #WalterScott #RuinADrink #YungLa... http://t.co/LSktokfaK7,KudusOlamilekan,08/04/2015 13:50,0,0
"RT @NBCNews: Brother of #WalterScott, killed by SC cop charged with murder: Not all cops bad, but some are http://t.co/PPIkqyyXZn http://t.?",moralesdc,08/04/2015 13:50,0,0
"RT @GrnEyedMandy: Good cops should be visibly, vocally  and loudly condemning the murder of #WalterScott by bad cop.

Their silence is dea?",norcido,08/04/2015 13:50,0,0
RT @WyzeChef: He shot #WalterScott that many times because he wanted to make SURE he was dead. Sit with that for a moment.,Comagese38,08/04/2015 13:50,0,0
"RT @JamilahLemieux: ""Community leaders stress the need for calm."" The subtle suggestion that protestors are the counterparts of abusive cop?",DonMcKenzie,08/04/2015 13:50,0,0
RT @Bipartisanism: THIS AIRED 23 YEARS AGO. 23 YEARS AND NOTHING HAS CHANGED #WalterScott http://t.co/MYkWaWuWaK,Bonkatomic,08/04/2015 13:50,0,0
"RT @ayyyybrian: Don't let this go unnoticed. He was unarmed. No reason for that cop to shoot him in the back.

#WalterScott http://t.co/Rp?",Shumina_,08/04/2015 13:50,0,0
@LVBurke @rolandsmartin @tvonetv ...What laws do states have concerning suspects fleeing and police right to shoot? #Ferguson #WalterScott,TucsonVoice28,08/04/2015 13:50,0,0
"RT @28Stinni: The cop was way too calm, like he had done it before. He didn't run, he took his time, looked around &amp; planted the taser. #Wa?",tohajilee,08/04/2015 13:50,0,0
"RT @voice: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott http://t.co/Jtn5jtzxAW",jakebutler23,08/04/2015 13:50,0,0
RT @MissTobiBlog: #FruitvaleStation: the officer that shot Oscar Grant in the back was charged with murder but was released after 11months.?,missalier,08/04/2015 13:50,0,0
RT @benfergusonshow: The #shooting of #WalterScott confirms mybelief that IT IS TIME FOR BODY CAMS on all police on the streets. It protect?,JarrettMooney3,08/04/2015 13:50,0,0
RT @Bipartisanism: THIS FRESH PRINCE EPISODE AIRED 23 YEARS AGO. 23 YEARS AND NOTHING HAS CHANGED #WalterScott http://t.co/PsL6A54thz,CurvesGALORE,08/04/2015 13:50,0,0
"RT @Anonionaire: At what point did this man become ""life threatening"" ? ?  #WalterScott http://t.co/FLoHyPb7Ku",hhanaosman,08/04/2015 13:50,0,0
"RT @occupythemob: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:?",LKonech,08/04/2015 13:50,0,0
"RT @NewJusticeDept: If #WalterScott video hadn't surfaced:

-Cop gives false testimony
-Media vilifies victim
-Use of force is justified
-N?",RoyaDee,08/04/2015 13:50,0,0
RT @BBCWorld: Shocking video shows moment white US policeman shot dead black man running away http://t.co/wzKLcTJyBx #WalterScott http://t.?,JD_Fash,08/04/2015 13:50,0,0
Smh. That video is so hard to watch. #WalterScott http://t.co/JTm4RrOjmz #BlackLivesMatter,sybil1037,08/04/2015 13:50,0,0
"RT @PNeafcy: You shoot a man 8 times in the back, he better have an assault rifle and be running towards a school, not be ducking a ticket.?",abbymachine,08/04/2015 13:50,0,0
"RT @SavageComedy: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott http://t.co/PkUONbnC52",WhiteNiggxr,08/04/2015 13:50,0,0
9-months old pregnant model still has abs - Can You Believe that? #WalterScott #RuinADrink #YungLa... http://t.co/xSd5JRugqv,Mr_seankellz,08/04/2015 13:50,0,0
"RT @Ziggy_Daddy: If armed white cops feel threatened by unarmed black men, imagine how unarmed black men feel about armed white cops. #Walt?",stretchmcnyc,08/04/2015 13:50,0,0
"RT @JRehling: Somewhere out there, there's a cop who realizes that if he's in the same situation, he'll avoid jail if he shoots the witness?",DcLincoln761,08/04/2015 13:50,0,0
RT @halseymusic: Our society is on its way to being desensitized to the murder of innocent people by the law. There's a human behind the ha?,drizzyrach,08/04/2015 13:50,0,0
"RT @voice: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott http://t.co/Jtn5jtzxAW",Soginaaa,08/04/2015 13:50,0,0
"RT @CarolinaBeerGuy: As a tax paying, law abiding citizen, I demand justice now! Police reform must happen. There is no excuse for the MURD?",YooDrizah,08/04/2015 13:50,0,0
"RT @occupythemob: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:?",DamnSweezy,08/04/2015 13:50,0,0
"RT @TheThirdCarter: ""@Bipartisanism: How to survive a police encounter:
 #WalterScott http://t.co/6smhOylsU0"" The accuracy of this is so de?",_MsLindo,08/04/2015 13:50,0,0
"RT @amaditalks: Because it seems to be confusing to some people, someone running away from you is not a danger to you. #WalterScott",feministprowess,08/04/2015 13:50,0,0
RT @TUSK81: The photo every media outlet should ? but won't ? use. RT @ShaunKing #WalterScott was a veteran of the Coast Guard. http://t.co?,Robin_James1,08/04/2015 13:50,0,0
RT @DeeTwoCents: Why won't the media show this #WalterScott ? Why is it better to show his lynching on a loop? He was a veteran! http://t.c?,JParmar_94,08/04/2015 13:50,0,0
RT @AndrewBernal87: #WalterScott was stopped for a broken tail light. There's absolutely zero justification for shooting him.,PortiaABoulger,08/04/2015 13:50,0,0
"RT @ShaneClaiborne: Looks like #WalterScott was the 300th person killed by police in 2015.
That's 3 people a day. http://t.co/skwAxQ2rMq",johnsonsbbygurl,08/04/2015 13:50,0,0
"RT @ZackTooLit: Served in the army. Unarmed. Back turned. Shot 8 times. Killed.

Don't let anyone not see this tonight!

#WalterScott http:?",hassanishassan,08/04/2015 13:50,0,0
"RT @Ziggy_Daddy: I'm all for having a conversation about race, but first, cops need to start doing prison time for killing unarmed black me?",hxrryhart,08/04/2015 13:50,0,0
"RT @AC360: Unless there is a video, like this video, African Americans are just not believed - @VanJones68 on #WalterScott http://t.co/29Tr?",_MylesHigh,08/04/2015 13:50,0,0
"RT @lordxmen2k: God Bless the man or woman who took that video, it was not enough to save #WalterScott but will most definitely save lives ?",moralesdc,08/04/2015 13:50,0,0
RT @anamariecox: Technology is not a solution to racism. #walterscott http://t.co/PxB6dER2G3 http://t.co/QDzFAwRTJR,carydier,08/04/2015 13:50,0,0
9-months old pregnant model still has abs - Can You Believe that? #WalterScott #RuinADrink #YungLa... http://t.co/GJMg5kXpbl,Mzloko1,08/04/2015 13:50,0,0
RT @MissTobiBlog: This #WalterScott news is breaking my heart. Reminds me of the movie #FruitvaleStation (true story). Unarmed black man sh?,missalier,08/04/2015 13:50,0,0
"RT @sarahscriptor: ""The government is us; we are the government, you and I."" -
T. Roosevelt  #WalterScott http://t.co/uWgSh7D2cq",_thekidmvla,08/04/2015 13:50,0,0
RT @Bipartisanism: THIS AIRED 23 YEARS AGO. 23 YEARS AND NOTHING HAS CHANGED #WalterScott http://t.co/MYkWaWuWaK,canoeberry,08/04/2015 13:50,0,0
RT @deray: #WalterScott http://t.co/61I20xMaTr,kreyolxugly,08/04/2015 13:50,0,0
"Video shows cop shot 8 x in #WalterScott back, then PLANTS the taser by the body?  WTF?  Fry #MichaelSlager.  Murder, plain as day.",melissa_in_ga,08/04/2015 13:50,0,0
"RT @Bipartisanism: How to survive a police encounter:
 #WalterScott http://t.co/iVxR15u25K",_stan76_,08/04/2015 13:50,0,0
I saw the video of the #WalterScott murder. My anger is renewed for #EricGarner 's murder.,TommyLeeAllman,08/04/2015 13:50,38.562499,-92.291832
"""Trending France:02:50 PM CEST""
1. #WalterScott
2. #LePen
3. #sida
4. #DevoxxFR
5. #TeenPopCorn
6. JMLP
7. Bayrou
8. PACA",TrendieFR,08/04/2015 13:50,0,0
"RT @NewJusticeDept: If #WalterScott video hadn't surfaced:

-Cop gives false testimony
-Media vilifies victim
-Use of force is justified
-N?",dooshboring,08/04/2015 13:50,0,0
RT @SoulRevision: I am S I C K over #WalterScott. Just SICK!,ojenesutton,08/04/2015 13:50,0,0
Salute that young man who was brave enough to capture that video of #WalterScott and risk his own life,AlLindstrom,08/04/2015 13:50,0,0
"RT @ShaneClaiborne: Allegedly stopped for a broken tail-light.
Shot 8 times by an officer.
4 kids left without a father.
#WalterScott",khaan_abarshi,08/04/2015 13:50,0,0
9-months old pregnant model still has abs - Can You Believe that? #WalterScott #RuinADrink #YungLa... http://t.co/VbYSVh2Ej7,Nizy1,08/04/2015 13:50,0,0
WHY? Cell phone video of police misconduct &gt; black people shouting this exact story for YEARS with the body count to prove it. #WalterScott,janeepwoods,08/04/2015 13:50,0,0
That's why I think people who think guns should be illegal are stupid. How are we going to protect ourselves from the police? #WalterScott,PhilFromChico,08/04/2015 13:50,0,0
"RT @ShaneClaiborne: Looks like #WalterScott was the 300th person killed by police in 2015.
That's 3 people a day. http://t.co/skwAxQ2rMq",PhuckiLookLike,08/04/2015 13:50,0,0
"RT @MissTobiBlog: I see the media are trying to act all cute today like they just woke. ""Could race be a factor?"". No kidding. #WalterScott",Beauty904,08/04/2015 13:50,0,0
RT @Bipartisanism: THIS FRESH PRINCE EPISODE AIRED 23 YEARS AGO. 23 YEARS AND NOTHING HAS CHANGED #WalterScott http://t.co/PsL6A54thz,BlackVeIveteen,08/04/2015 13:50,0,0
"RT @ScuolaHolden: Martin Luther King, un giorno, disse: ""Ignorare il male equivale ad esserne complici."" #WalterScott http://t.co/A7MYkMexq2",antobgl,08/04/2015 13:50,0,0
RT @LizzieDemuren: It's STILL relevant. #BlackLivesMatter #WalterScott http://t.co/WEFZwjsH5E,RaunchyRessa,08/04/2015 13:50,0,0
Hey @NBCNews - let's try not to confuse #WalterScott with #MichaelScott.  They are VERY different people.,LisaShoshana,08/04/2015 13:50,0,0
"RT @briallenhopper: White media keep calling the video shocking. If you're still shocked by cops, you are living in a better country than I?",grollman,08/04/2015 13:50,0,0
9-months old pregnant model still has abs - Can You Believe that? #WalterScott #RuinADrink #YungLa... http://t.co/UV4fc2d9Ji,i_am_promking,08/04/2015 13:50,0,0
"The media sees a #BlackLivesMatter  or #WalterScott tweet w\o a rally, support group, awareness campaign as an aesthetic tbh",UnsophGentleman,08/04/2015 13:50,0,0
RT @andreagrimes: Murderous white cop gets the service bio. Murdered black man gets the rap sheet. In the NY Times. #walterscott http://t.c?,selencia_cree,08/04/2015 13:50,0,0
"RT @ShaneClaiborne: Looks like #WalterScott was the 300th person killed by police in 2015.
That's 3 people a day. http://t.co/skwAxQ2rMq",iccian15,08/04/2015 13:50,0,0
RT @veganslutinist: The video showed that #WalterScott didn't receive CPR yet they said he did. This shows just how easily cops can lie and?,feministprowess,08/04/2015 13:50,0,0
"RT @NBCNews: What we know about cop Michael Slager, charged with shooting murder of #WalterScott http://t.co/4LxMEdH04R http://t.co/5OXrFQF?",JacobsAletha,08/04/2015 13:50,0,0
"RT @Bipartisanism: How to survive a police encounter:
 #WalterScott http://t.co/iVxR15u25K",LadyRanga,08/04/2015 13:50,0,0
"RT @occupythemob: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:?",EghosaU_,08/04/2015 13:50,0,0
"Here we go again #WalterScott #CopsGoneWild
http://t.co/ixa5aO7joN North Charleston officer faces murder charge after shooting man in back",MidwestPeace,08/04/2015 13:50,0,0
"RT @Ziggy_Daddy: If armed white cops feel threatened by unarmed black men, imagine how unarmed black men feel about armed white cops. #Walt?",DJDURL,08/04/2015 13:50,0,0
"RT @BBCWorld: ""If there wasn't a video, would we have known the truth?"" - #WalterScott's brother as policeman charged with murder http://t.?",MissDay2U,08/04/2015 13:50,0,0
RT @Independent: Protests organised as another black man dies at the hands of a white officer #WalterScott http://t.co/ctvOCEOdn1 http://t.?,oneofthe7dwarfs,08/04/2015 13:50,0,0
"RT @Bipartisanism: How to survive a police encounter:
 #WalterScott http://t.co/KCLHeI2fxa",leeannelambert,08/04/2015 13:50,0,0
"RT @Delo_Taylor: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:/?",tonystarkaf,08/04/2015 13:50,0,0
RT @eji_org: History must be confronted to eliminate communities menaced by violence &amp; lethal shootings by the police paid to protect them.?,MsAlayahGlenn,08/04/2015 13:50,0,0
RT @rustymk2: Any media outlet trying to paint what happened to #WalterScott as anything other than cold-blooded murder is not to be truste?,aaawhawkeye,08/04/2015 13:50,0,0
"RT @voice: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott http://t.co/Jtn5jtzxAW",caylinallen,08/04/2015 13:50,0,0
"RT @ShaunKing: 1. If Officer Michael Slager wasn't filmed executing #WalterScott &amp; planting a weapon on him, what would've happened?",jackhancockk,08/04/2015 13:50,0,0
RT @BBCWorld: Shocking video shows moment white US policeman shot dead black man running away http://t.co/wzKLcTJyBx #WalterScott http://t.?,d_u_l_u,08/04/2015 13:50,0,0
"RT @occupythemob: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:?",minidespote,08/04/2015 13:50,0,0
RT @Aubrey_Forbes: THIS AIRED 23 YEARS AGO. 23 YEARS AND NOTHING HAS CHANGED #WalterScott http://t.co/pLwkcv3VLw,daaamzaahira,08/04/2015 13:50,0,0
"RT @OutFrontCNN: He shoots the man 8 times and then says ""put your hands behind your back? - @donlemon on #WalterScott shooting http://t.co?",Humor_Monger,08/04/2015 13:50,0,0
"RT @TheObamaDiary: While the media scramble for mugshots of #WalterScott, this is him.

Rest in peace.

http://t.co/XiDGjxFord http://t.co?",adbridgeforth,08/04/2015 13:50,0,0
"RT @Wisco: You know what you call 20 good cops who cover for a bad cop?

20 bad cops

#WalterScott #BlackLivesMatter",ingdamnit,08/04/2015 13:50,0,0
RT @BroderickGreer: What has changed? #WalterScott http://t.co/lJn0mfm2zf,rcampbell1970,08/04/2015 13:50,0,0
"RT @Nettaaaaaaaa: The video of the officer who shot and killed #WalterScott showed exactly what many have experienced. The lie, the plant..+",jschorz,08/04/2015 13:50,0,0
RT @deray: And the officer handcuffs #WalterScott's lifeless body after he kills him. Sick.,txMary,08/04/2015 13:50,0,0
RT @eji_org: We need to talk about this history if we hope to create communities where black and brown people are not presumed guilty. #Wal?,MsAlayahGlenn,08/04/2015 13:50,0,0
RT @ClareCady: When conversation moves to what wasn't on video so we don't have to confront that another white cop murdered another black m?,Kamlu4,08/04/2015 13:50,0,0
"RT @Bipartisanism: We're all one bullet away from being a hashtag.

RIP #WalterScott. You will not die in vain. http://t.co/obKBpCVqnh",stksans,08/04/2015 13:50,0,0
RT @Okwonga: Irony: that there is likely to be a greater interrogation of the dead victim than of the living officer. #WalterScott,aaawhawkeye,08/04/2015 13:50,0,0
RT @Ziggy_Daddy: I wish I could tell you that the #WalterScott case will be the turning point...but #TrayvonMartin #EricGarner #MikeBrown s?,missalier,08/04/2015 13:50,0,0
"RT @Azi: .@nytimes front page, with images of s.c. officer shooting #WalterScott. story: http://t.co/V8igR7wseM #media http://t.co/3K9lasQs?",OArjuna,08/04/2015 13:50,0,0
RT @deray: Officer Slager stopped #WalterScott for a broken taillight. Then he shot him 8 times in the back and killed him.,feministprowess,08/04/2015 13:50,0,0
RT @WyzeChef: He shot #WalterScott that many times because he wanted to make SURE he was dead. Sit with that for a moment.,HiVoltWriter,08/04/2015 13:50,0,0
RT @deray: I'll never unhear #WalterScott's brother talk about him. Or unsee his mother cry. Walter should still be here.,thefreaknlady08,08/04/2015 13:50,0,0
Norman Rockwell.  #artwithspeechbubbles #WalterScott http://t.co/3wvob8bhzu,Skit92cal,08/04/2015 13:50,0,0
"RT @MissTobiBlog: I see the media are trying to act all cute today like they just woke. ""Could race be a factor?"". No kidding. #WalterScott",shamanashtart,08/04/2015 13:50,0,0
"RT @voice: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott http://t.co/Jtn5jtzxAW",MaryamMeshal,08/04/2015 13:50,0,0
#blacklivesmatter - I pray Joy Reid does not meet the same fate as #walterscott or #EricGarner  https://t.co/m1jXk2hzob,trueblacknews,08/04/2015 13:50,0,0
Nothing like this is shocking to me anymore..this is just getting out of hand. RIP #WalterScott 😪,BiteeMyAmbition,08/04/2015 13:50,0,0
RT @Bipartisanism: THIS FRESH PRINCE EPISODE AIRED 23 YEARS AGO. 23 YEARS AND NOTHING HAS CHANGED #WalterScott http://t.co/fkTYOU7Ctm,tssfaicha,08/04/2015 13:50,0,0
"RT @MarvAbbey: The police officers statement vs the camera footage... 😕

#WalterScott http://t.co/StaF9GSFGW",Mr_Dei,08/04/2015 13:50,0,0
"RT @Bipartisanism: Attention #FoxNews:
This cop who killed #WalterScott is what a thug really looks like. http://t.co/q2q7gc1Rk2",FlaminfnLiberal,08/04/2015 13:50,0,0
"RT @Anonionaire: At what point did this man become ""life threatening"" ? ?  #WalterScott http://t.co/FLoHyPb7Ku",papa_brady,08/04/2015 13:50,0,0
RT @halseymusic: Our society is on its way to being desensitized to the murder of innocent people by the law. There's a human behind the ha?,leightismyangel,08/04/2015 13:50,0,0
RT @suziq2opn: LETS HOPE THE GUY THAT TOOK THE #WalterScott FOOTAGE HAS PROTECTION ~ REMEMBER #RamseyOrta,Nadalena,08/04/2015 13:50,0,0
"RT @Bipartisanism: How to survive a police encounter:
 #WalterScott http://t.co/iVxR15u25K",OvPool,08/04/2015 13:50,0,0
"RT @OutFrontCNN: He shoots the man 8 times and then says ""put your hands behind your back? - @donlemon on #WalterScott shooting http://t.co?",CrEAM_Dii,08/04/2015 13:50,0,0
"RT @Independent: If this video hadn't surfaced, the officer may not have been charged with murder #WalterScott http://t.co/mzuPUtkAyU http:?",PhuckiLookLike,08/04/2015 13:50,0,0
RT @Nettaaaaaaaa: The thought of getting away with murder. The idea that the officers word was enough to justify the killing of #WalterScot?,jschorz,08/04/2015 13:50,0,0
"RT @Donnajcherold: Our local stations are praising the guy who took the video of #WalterScott shooting, reiterated it could be have a diffe?",phyl1127,08/04/2015 13:50,0,0
"RT @occupythemob: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:?",OfficialMKP,08/04/2015 13:50,0,0
"RT @MsPackyetti: Never forget.

#WalterScott http://t.co/24gM0BU3Jx",AmerikkkaTheG,08/04/2015 13:50,0,0
"RT @LatoyaPeterson: ""We've all seen the video, if we hadn't seen the video, would we have known the truth?"" - #WalterScott's brother. BEAR ?",MTFIII,08/04/2015 13:50,0,0
RT @Wayfarer07: Without That Video Evidence...   He Actually Dropped The Taser. Near #WalterScott Body.  Sick.Thankgod For Technology #RIPW?,PortiaABoulger,08/04/2015 13:50,0,0
RT @mrmedina: The officer put handcuffs on #WalterScott after shooting him down then went back to retrieve taser and dropped it next to bod?,Elliot_Vanhoy,08/04/2015 13:50,0,0
"RT @voice: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott http://t.co/Jtn5jtzxAW",JoshuaJ_97,08/04/2015 13:50,0,0
"RT @FearDept: Judging by the video, everything was done by the book:
? Suspect eliminated
? Evidence planted
? Police reports falsified
#Wa?",mikekimelman,08/04/2015 13:50,0,0
RT @Bipartisanism: We act surprised but this has been happening to black people in America for 400 years. #WalterScott http://t.co/6k5s7XwU?,mgschmidt,08/04/2015 13:50,0,0
"RT @occupythemob: ""He charged at me.""

""He reached into his waistband.""

""He went for my gun.""

""I feared for my life.""

#WalterScott http:?",djinfinitetampa,08/04/2015 13:50,0,0
"RT @MarvAbbey: How can you shoot an unarmed man EIGHT TIMES in the back and then have the cheek to handcuff him?

#WalterScott",ShesSwanky,08/04/2015 13:50,0,0
RT @JoeDunman: Cop was a Coast Guard vet. His service was cited by NY Times. #WalterScott was a Coast Guard vet. His rap sheet was cited by?,BmoreLikeNita,08/04/2015 13:50,0,0
RT @ProfessorCrunk: Let us be clear that Black folks having to watch other Black folks be murdered police seemingly every week is traumatic?,SamGriot,08/04/2015 13:50,0,0
RT @local_maxima: Props to the @nytimes for having #WalterScott on their site's front page before I'd even heard about him.,AdamJBenning,08/04/2015 13:50,0,0
"RT @WesleyLowery: The front page of today's @postcourier, which has done outstanding #WalterScott coverage http://t.co/yUjKFQeLAJ http://t.?",StolenHandle,08/04/2015 13:50,0,0
"#WalterScott was 50 years old. His killer, Slager, was 33. Being older doesn't save black men from police violence.",CBPotts,08/04/2015 13:50,0,0
"RT @maliksqueenA: how can u shoot an unarmed guy 8times in the back,handcuff him while hes bleeding to death then claim he was life threate?",punkyshire,08/04/2015 13:50,0,0
"RT @Azi: .@nytimes front page, with images of s.c. officer shooting #WalterScott. story: http://t.co/V8igR7wseM #media http://t.co/3K9lasQs?",melc_90,08/04/2015 13:50,0,0
Catch our Executive Director @dantebarry on @ajam tonight at 8 PM ET discussing the latest on #WalterScott and organizing. #HoodiesUp,MillionHoodies,08/04/2015 13:50,0,0
Forget the fact that a White cop killed a Black man that's nothing new.Cops have to be stopped from killing/hurting people. #WalterScott,Doby52,08/04/2015 13:50,0,0
I see #WalterScott murder has opened many eyes. Now you need to stay in the light. Open other eyes. Bring friends into the light too.,drumbeats4peace,08/04/2015 13:50,0,0
"RT @voice: Unarmed. Back turned. Still killed.

Don't let anyone not see this tonight.

#WalterScott http://t.co/Jtn5jtzxAW",mccauleybeard,08/04/2015 13:50,0,0
"RT @ZackTooLit: Served in the army. Unarmed. Back turned. Shot 8 times. Killed.

Don't let anyone not see this tonight!

#WalterScott http:?",JayRaenay,08/04/2015 13:50,0,0
"RT @Ziggy_Daddy: I'm all for having a conversation about race, but first, cops need to start doing prison time for killing unarmed black me?",missalier,08/04/2015 13:50,0,0
RT @Telegraph: Family of #WalterScott mourn brother they 'can't get back' http://t.co/ATUd5aGTBk http://t.co/PkAbRBFheZ,oneofthe7dwarfs,08/04/2015 13:50,0,0
"RT @PerezHilton: Why does this keep happening? Rest in peace, #WalterScott http://t.co/RVvhFjyrCH",abuddha4u,08/04/2015 13:50,0,0
RT @NBCNews: Access all of @NBCNews' coverage of the #WalterScott shooting here:  http://t.co/HruBoNJb8h http://t.co/Fn7Y4KOWqt,Lycan2013,08/04/2015 13:50,0,0
9-months old pregnant model still has abs - Can You Believe that? #WalterScott #RuinADrink #YungLa... http://t.co/gjDBn0i8OO,Youngarab47,08/04/2015 13:50,0,0
RT @MarkZHarris: TV News warns that #WalterScott shooting video may be disturbing to some viewers. It should disturb ALL OF US.,MissDay2U,08/04/2015 13:50,0,0
Que des fils de pute de keuf labas  https://t.co/tcIknHHse9,__Buenooo,08/04/2015 13:50,0,0
"RT @deray: #WalterScott, shot 8 times in the back by North Charleston police. America. Graphic. http://t.co/m2DEp5k56u",RycoLDN,08/04/2015 13:50,0,0
"RT @moneyries: BREAKING: Officer Slager's booking photo, as posted on website of Charleston County Sheriff's Office (#WalterScott) http://t?",La_Cosa_Nostra,08/04/2015 13:50,0,0
